,objectId,geoPosition,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3,adminCode3,accuracy,createdAt,updatedAt
644,645,"{'__type': 'GeoPoint', 'latitude': 35.233, 'longitude': 72.1418}",PK,17210,Ayun,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
645,646,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Kalashfi,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
646,647,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Khasgram,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
647,648,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Jagor,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
648,649,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Karimabad,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
649,650,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Pareet,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
650,651,"{'__type': 'GeoPoint', 'latitude': 34.6431, 'longitude': 73.2278}",PK,17221,Kalas,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
651,652,"{'__type': 'GeoPoint', 'latitude': 35.7758, 'longitude': 72.0294}",PK,17221,Madak Lasht,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
652,653,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Mada Shel,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
653,654,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Taar,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
654,655,"{'__type': 'GeoPoint', 'latitude': 35.233, 'longitude': 72.1418}",PK,17211,Bamborat,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
655,656,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Shughur,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
656,657,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Mori Lasht,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
657,658,"{'__type': 'GeoPoint', 'latitude': 35.2792, 'longitude': 72.3454}",PK,17201,Mustajaban Deh,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
658,659,"{'__type': 'GeoPoint', 'latitude': 35.5592, 'longitude': 71.7956}",PK,17220,Drosh,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
659,660,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Jing Reet,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
660,661,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Saweer,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.059Z,2020-02-21T22:46:12.059Z
661,662,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Birga Nisar,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
662,663,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Ursoon,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
663,664,"{'__type': 'GeoPoint', 'latitude': 35.2094, 'longitude': 72.6286}",PK,17221,Azardam,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
664,665,"{'__type': 'GeoPoint', 'latitude': 35.233, 'longitude': 72.1418}",PK,17230,Broz,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
665,666,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8}",PK,17240,Nagar,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
666,667,"{'__type': 'GeoPoint', 'latitude': 35.4797, 'longitude': 72.0189}",PK,17260,Ashrait,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
667,668,"{'__type': 'GeoPoint', 'latitude': 35.233, 'longitude': 72.1418}",PK,17234,Sair Door,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
668,669,"{'__type': 'GeoPoint', 'latitude': 34.0614, 'longitude': 71.6619}",PK,18001,Bela,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
669,670,"{'__type': 'GeoPoint', 'latitude': 33.7431, 'longitude': 73.8639}",PK,17501,Charun,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
670,671,"{'__type': 'GeoPoint', 'latitude': 35.4144, 'longitude': 72.1819}",PK,18001,Kalkot,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
671,672,"{'__type': 'GeoPoint', 'latitude': 35.3464, 'longitude': 72.0606}",PK,18001,Patrak,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
672,673,"{'__type': 'GeoPoint', 'latitude': 35.4686, 'longitude': 71.7303}",PK,17261,Mirkhani,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
673,674,"{'__type': 'GeoPoint', 'latitude': 33.7431, 'longitude': 73.8639}",PK,17501,Parwak,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
674,675,"{'__type': 'GeoPoint', 'latitude': 34.2775, 'longitude': 71.6294}",PK,18001,Beyar,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
675,676,"{'__type': 'GeoPoint', 'latitude': 32.5314, 'longitude': 69.8897}",PK,18000,Dir,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
676,677,"{'__type': 'GeoPoint', 'latitude': 35.3103, 'longitude': 71.55}",PK,17250,Arandu,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
677,678,"{'__type': 'GeoPoint', 'latitude': 33.3639, 'longitude': 70.5494}",PK,18001,Thall,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
678,679,"{'__type': 'GeoPoint', 'latitude': 33.7431, 'longitude': 73.8639}",PK,17501,Mara Gram,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
679,680,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Qualandi,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
680,681,"{'__type': 'GeoPoint', 'latitude': 34.1658, 'longitude': 71.3288}",PK,18051,Biar Darangal,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
681,682,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Sawni,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
682,683,"{'__type': 'GeoPoint', 'latitude': 35.1025, 'longitude': 71.9881}",PK,18150,Darora,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
683,684,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Jan Batti,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
684,685,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Chukyatan,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
685,686,"{'__type': 'GeoPoint', 'latitude': 35.0315, 'longitude': 72.2849}",PK,18100,Barawal Bandi Edso,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
686,687,"{'__type': 'GeoPoint', 'latitude': 35.0078, 'longitude': 72.3838}",PK,18151,Usheri Dara,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
687,688,"{'__type': 'GeoPoint', 'latitude': 34.1658, 'longitude': 71.3288}",PK,18050,Shiringal Edso,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
688,689,"{'__type': 'GeoPoint', 'latitude': 35.0078, 'longitude': 72.3838}",PK,18151,Gandegar,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
689,690,"{'__type': 'GeoPoint', 'latitude': 33.0167, 'longitude': 74.3}",PK,18201,Patan,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
690,691,"{'__type': 'GeoPoint', 'latitude': 34.7092, 'longitude': 72.9869}",PK,18151,Sera,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
691,692,"{'__type': 'GeoPoint', 'latitude': 35.1561, 'longitude': 72.0711}",PK,18151,Almas,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
692,693,"{'__type': 'GeoPoint', 'latitude': 35.0667, 'longitude': 72.1203}",PK,18201,Jagam,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
693,694,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Barikot,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
694,695,"{'__type': 'GeoPoint', 'latitude': 34.1658, 'longitude': 71.3288}",PK,18050,Sharingal,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
695,696,"{'__type': 'GeoPoint', 'latitude': 34.4927, 'longitude': 71.6167}",PK,18001,Ganori,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.379Z,2020-02-21T22:46:12.379Z
696,697,"{'__type': 'GeoPoint', 'latitude': 35.1581, 'longitude': 72.0933}",PK,18151,Tarpatar,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
697,698,"{'__type': 'GeoPoint', 'latitude': 33.015, 'longitude': 72.6911}",PK,18200,Wari,NWFP Peshawar,,,,,,4,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
698,699,"{'__type': 'GeoPoint', 'latitude': 35.0078, 'longitude': 72.3838}",PK,18151,Bibyour,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
699,700,"{'__type': 'GeoPoint', 'latitude': 34.0417, 'longitude': 73.2101}",PK,18201,Sahibabad Edso,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
700,701,"{'__type': 'GeoPoint', 'latitude': 35.0078, 'longitude': 72.3838}",PK,18151,Gamseer,NWFP Peshawar,,,,,,,2020-02-21T22:46:12.902Z,2020-02-21T22:46:12.902Z
701,702,"{'__type': 'GeoPoint', 'latitude': 34.0417, 'longitude': 73.2101}",PK,18201,Jelar,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
702,703,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,College,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
703,704,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Danwaa,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
704,705,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Haya Serai,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
705,706,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Seer,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
706,707,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Akhagram,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
707,708,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Shekolai,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
708,709,"{'__type': 'GeoPoint', 'latitude': 34.9469, 'longitude': 72.8778}",PK,18301,Munjai,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
709,710,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Toormang,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
710,711,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Doryal,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
711,712,"{'__type': 'GeoPoint', 'latitude': 34.2589, 'longitude': 71.8317}",PK,18301,Hajiabad,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
712,713,"{'__type': 'GeoPoint', 'latitude': 32.7386, 'longitude': 70.7539}",PK,18250,Khall,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
713,714,"{'__type': 'GeoPoint', 'latitude': 34.0417, 'longitude': 73.2101}",PK,18201,Jogabanj,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
714,715,"{'__type': 'GeoPoint', 'latitude': 27.7833, 'longitude': 67.6167}",PK,18251,Shin Khyari,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
715,716,"{'__type': 'GeoPoint', 'latitude': 34.8611, 'longitude': 71.6736}",PK,18301,Koto,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
716,717,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18300,Timergara,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
717,718,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Latbook Dara,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
718,719,"{'__type': 'GeoPoint', 'latitude': 34.8417, 'longitude': 73.0472}",PK,18301,Rabat,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.213Z,2020-02-21T22:46:13.213Z
719,720,"{'__type': 'GeoPoint', 'latitude': 34.7881, 'longitude': 71.8125}",PK,18301,Sado,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.214Z,2020-02-21T22:46:13.214Z
720,721,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Kandar Bala,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
721,722,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Sher Khane,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
722,723,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Sangolai,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
723,724,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18351,Akakher,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
724,725,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Malakand Dara,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
725,726,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Rehanpur,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
726,727,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18351,Maidan Bandi,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
727,728,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18351,Dara Manial,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
728,729,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Khungi,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
729,730,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Odi Gram,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
730,731,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18351,Bashigram,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
731,732,"{'__type': 'GeoPoint', 'latitude': 34.1922, 'longitude': 71.7247}",PK,18450,Zaimdara,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
732,733,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18350,Lal Qilla,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
733,734,"{'__type': 'GeoPoint', 'latitude': 34.6047, 'longitude': 71.965}",PK,18351,Gumbat Banda,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
734,735,"{'__type': 'GeoPoint', 'latitude': 34.7393, 'longitude': 72.2486}",PK,18301,Manda Banda,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
735,736,"{'__type': 'GeoPoint', 'latitude': 33.5508, 'longitude': 70.3194}",PK,18500,Munda,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
736,737,"{'__type': 'GeoPoint', 'latitude': 34.255, 'longitude': 71.5385}",PK,18501,Takor,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
737,738,"{'__type': 'GeoPoint', 'latitude': 34.4358, 'longitude': 71.4711}",PK,18501,Gardai,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
738,739,"{'__type': 'GeoPoint', 'latitude': 34.0742, 'longitude': 71.6058}",PK,18501,Khazana,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
739,740,"{'__type': 'GeoPoint', 'latitude': 34.1922, 'longitude': 71.7247}",PK,18400,Dara Manyali,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.510Z,2020-02-21T22:46:13.510Z
740,741,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18701,Seri Payan,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
741,742,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18651,Turkhomalan Gai,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
742,743,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18651,Nawa Gai,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
743,744,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18651,Inayat Killi,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
744,745,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18701,Bandagai,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
745,746,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18650,Khar Bajaur,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
746,747,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18701,Seri Bala,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
747,748,"{'__type': 'GeoPoint', 'latitude': 34.9714, 'longitude': 71.6664}",PK,18600,Samar Bagh,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
748,749,"{'__type': 'GeoPoint', 'latitude': 34.9581, 'longitude': 71.5839}",PK,18551,Miskinai,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
749,750,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18651,Raghagan,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
750,751,"{'__type': 'GeoPoint', 'latitude': 34.9581, 'longitude': 71.5839}",PK,18550,Mayar Jandol,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
751,752,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18701,Bagh Dushkhel,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
752,753,"{'__type': 'GeoPoint', 'latitude': 34.9581, 'longitude': 71.5839}",PK,18551,Barikab,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
753,754,"{'__type': 'GeoPoint', 'latitude': 34.255, 'longitude': 71.5385}",PK,18501,Shul Kandi,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
754,755,"{'__type': 'GeoPoint', 'latitude': 34.9714, 'longitude': 71.6664}",PK,18601,Tangi Payeen,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
755,756,"{'__type': 'GeoPoint', 'latitude': 34.9714, 'longitude': 71.6664}",PK,18601,Shuntala,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
756,757,"{'__type': 'GeoPoint', 'latitude': 34.7853, 'longitude': 71.5858}",PK,18651,Loy Sum,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
757,758,"{'__type': 'GeoPoint', 'latitude': 34.9714, 'longitude': 71.6664}",PK,18601,Kambat,NWFP Peshawar,,,,,,4,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
758,759,"{'__type': 'GeoPoint', 'latitude': 30.3797, 'longitude': 67.7272}",PK,18700,Ziarat,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
759,760,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18750,Ouch,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
760,761,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18701,Shamshi Khan,NWFP Peshawar,,,,,,,2020-02-21T22:46:13.814Z,2020-02-21T22:46:13.814Z
761,762,"{'__type': 'GeoPoint', 'latitude': 35.4828, 'longitude': 72.5886}",PK,19011,Kalam,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
762,763,"{'__type': 'GeoPoint', 'latitude': 34.5564, 'longitude': 71.5997}",PK,18751,Koti Gram,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
763,764,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Tazagram,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
764,765,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Aspanr,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
765,766,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Shewa,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
766,767,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Kithyari,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
767,768,"{'__type': 'GeoPoint', 'latitude': 35.2097, 'longitude': 72.5481}",PK,19010,Bahrain,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
768,769,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Adam Dheri,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
769,770,"{'__type': 'GeoPoint', 'latitude': 34.7331, 'longitude': 72.0706}",PK,18801,Khanpur,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
770,771,"{'__type': 'GeoPoint', 'latitude': 34.6572, 'longitude': 72.0353}",PK,18800,Chakdara,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
771,772,"{'__type': 'GeoPoint', 'latitude': 35.5389, 'longitude': 72.6597}",PK,19011,Usho,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
772,773,"{'__type': 'GeoPoint', 'latitude': 35.5108, 'longitude': 72.6242}",PK,19011,Utror,NWFP Peshawar,,,,,,,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
773,774,"{'__type': 'GeoPoint', 'latitude': 34.2344, 'longitude': 71.9906}",PK,19021,Chail,NWFP Peshawar,,,,,,4,2020-02-21T22:46:14.106Z,2020-02-21T22:46:14.106Z
